"REPORT_START_DATE","WEEK_NUMBER","ORDER_PLACED_AT_UTC","TRANSACTION_COMPLETED_AT_UTC","SELLER_ID","TRANSACTION_TYPE","TRANSACTION_MESSAGE","ORDER_ID","LISTING_TITLE","LISTING_DESCRIPTION","PRODUCT_CATEGORY","BUY_FORMAT","SALE_TYPE","QUANTITY_SOLD","SKU","COST_OF_GOODS","LIVESTREAM_ID","LIVESTREAM_TITLE","BUYER_NAME","BUYER_STATE","BUYER_COUNTRY","SHIPMENT_ID","TRANSACTION_CURRENCY","TRANSACTION_AMOUNT","BUYER_PAID","ORIGINAL_ITEM_PRICE","COUPON_COST","POST_COUPON_PRICE","SHIPPING_FEE","COMMISSION_FEE","PAYMENT_PROCESSING_FEE","TAX_ON_COMMISSION_FEE","TAX_ON_PAYMENT_PROCESSING_FEE","LEDGER_TRANSACTION_ID"
"2025-09-08 00:00:00",37,"2025-08-29 09:26:59","2025-09-08 19:43:45",20926743,"ORDER_EARNINGS","Earnings for selling a Item in Hand #94","505730630","Item in Hand #94","Item in hand","Coins & Bullion","AUCTION","",1,"","","3c7ca4d1-44a4-4faa-8c6e-b1999c35d739","Sakima Pop up Auction","mtburnze406","WA","US","167597975","USD",1023.67,1104.35,1100.00,0.00,1100.00,0.00,44.00,32.33,0.00,0.00,"503910673"
"2025-09-08 00:00:00",37,"2025-09-08 05:38:15","2025-09-09 00:57:27",20926743,"ORDER_EARNINGS","Earnings for selling a Random $5 Gold Eagle (1/10)","520551275","Random $5 Gold Eagle (1/10)","American Gold Eagle $5 (1/10 oz)
Mint: Random
Grading Co: Any
Grade: MS
Label: Random
Composition: Gold","Coins & Bullion","BUY_IT_NOW","",1,"Random-Gold-MS-FS-ANY",0,"","","anaflowers12","FL","US","172056316","USD",511.61,554.95,550.00,0.00,550.00,0.00,22.00,16.39,0.00,0.00,"518190651"
"2025-09-08 00:00:00",37,"2025-09-10 11:15:21","2025-09-10 11:15:22",20926743,"ORDER_EARNINGS","Charged deduction of $4.55 for giveaway order HK7ytq7a9r37yB9QMdGs4Q","523277337","Giveaway - See Notes #13","Bookmark more shows","Stickers","GIVEAWAY","",1,"","","f9223f79-bd2c-475b-a5ee-e3dd076c7c2c","GOLD BUFFALO or 1/10 OZ Gold + Giveaways","gp1044","KY","US","172927417","USD",-4.55,0.00,0.00,0.00,0.00,4.55,0.00,0.00,0.00,0.00,"520967659"
"2025-09-08 00:00:00",37,"2025-09-10 11:22:39","2025-09-10 11:22:41",20926743,"ORDER_EARNINGS","Charged deduction of $0.00 for giveaway order ZWktAVfqSqhDKswtidqfkf","523279967","Giveaway - See Notes #14","Bookmark more shows","Stickers","GIVEAWAY","",1,"","","f9223f79-bd2c-475b-a5ee-e3dd076c7c2c","GOLD BUFFALO or 1/10 OZ Gold + Giveaways","gp1044","KY","US","172927417","USD",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"520970327"
"2025-09-08 00:00:00",37,"2025-08-23 13:39:02","2025-09-08 19:19:37",20926743,"ORDER_EARNINGS","Earnings for selling a Randomizer: Super Sakima's Random Coin - No Cancellations (b) - #23","497419957","Randomizer: Super Sakima's Random Coin - No Cancellations (b) - ⭐ Star ","As shown prior to bid","Coins & Bullion","AUCTION","",1,"","","70250e43-b034-48bd-9e0c-0781af68dab2","Super Sakima World - China Gold Pandas","topbuyer93","IL","US","165034749","USD",31.35,34.00,37.00,-3.00,34.00,0.00,1.36,1.29,0.00,0.00,"495780926"
"2025-09-08 00:00:00",37,"2025-08-23 13:19:26","2025-09-08 19:19:37",20926743,"ORDER_EARNINGS","Earnings for selling a Randomizer: Super Sakima's Random Coin - No Cancellations (b) - #12","497408577","Randomizer: Super Sakima's Random Coin - No Cancellations (b) - 🍀 Green Mushroom - 57","As shown on board prior to bid","Coins & Bullion","AUCTION","",1,"","","70250e43-b034-48bd-9e0c-0781af68dab2","Super Sakima World - China Gold Pandas","topbuyer93","IL","US","165034749","USD",24.84,27.00,27.00,0.00,27.00,0.00,1.08,1.08,0.00,0.00,"495769633"
"2025-09-08 00:00:00",37,"2025-08-23 13:14:52","2025-09-08 19:19:37",20926743,"ORDER_EARNINGS","Earnings for selling a Randomizer: Super Sakima's Random Coin - No Cancellations (b) - #9","497405935","Randomizer: Super Sakima's Random Coin - No Cancellations (b) - 🍀 Green Mushroom - 51","As shown on board prior to bid","Coins & Bullion","AUCTION","",1,"","","70250e43-b034-48bd-9e0c-0781af68dab2","Super Sakima World - China Gold Pandas","topbuyer93","IL","US","165034749","USD",12.73,16.00,16.00,0.00,16.00,1.87,0.64,0.76,0.00,0.00,"495766988"
"2025-09-08 00:00:00",37,"2025-08-23 13:08:02","2025-09-08 19:19:37",20926743,"ORDER_EARNINGS","Earnings for selling a Randomizer: Super Sakima's Random Coin - No Cancellations (b) - #6","497401961","Randomizer: Super Sakima's Random Coin - No Cancellations (b) - ⭐ Star ","As shown prior to bid","Coins & Bullion","AUCTION","",1,"","","70250e43-b034-48bd-9e0c-0781af68dab2","Super Sakima World - China Gold Pandas","topbuyer93","IL","US","165034749","USD",19.80,23.22,22.00,0.00,22.00,0.35,0.88,0.97,0.00,0.00,"495763037"
"2025-09-08 00:00:00",37,"2025-08-23 13:05:58","2025-09-08 19:19:38",20926743,"ORDER_EARNINGS","Earnings for selling a Randomizer: Super Sakima's Random Coin - No Cancellations (b) - #5","497400850","Randomizer: Super Sakima's Random Coin - No Cancellations (b) - ⭐ Star ","As shown prior to bid","Coins & Bullion","AUCTION","",1,"","","70250e43-b034-48bd-9e0c-0781af68dab2","Super Sakima World - China Gold Pandas","topbuyer93","IL","US","165034749","USD",19.25,21.00,21.00,0.00,21.00,0.00,0.84,0.91,0.00,0.00,"495761949"
"2025-09-08 00:00:00",37,"2025-08-23 12:52:39","2025-09-08 19:19:38",20926743,"ORDER_EARNINGS","Earnings for selling a Randomizer: Super Sakima's Random Coin - No Cancellations (b) - #1","497393908","Randomizer: Super Sakima's Random Coin - No Cancellations (b) -  🪙  Random Year 90% Silver Dime and slot #b32","Remember this slot# and watch the end of the break","Coins & Bullion","AUCTION","",1,"","","70250e43-b034-48bd-9e0c-0781af68dab2","Super Sakima World - China Gold Pandas","topbuyer93","IL","US","165034749","USD",18.29,20.91,20.00,0.00,20.00,0.00,0.80,0.91,0.00,0.00,"495754935"
